sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2
KP1090_AC_CA20	KP1090_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1090_AC_CA20.R1.fq.gz	KP1090_AC_CA20.R2.fq.gz
KP1092_LM_CA20	KP1092_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1092_LM_CA20.R1.fq.gz	KP1092_LM_CA20.R2.fq.gz
KP1093_LM_CA20	KP1093_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1093_LM_CA20.R1.fq.gz	KP1093_LM_CA20.R2.fq.gz
KP1094_LM_CA20	KP1094_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1094_LM_CA20.R1.fq.gz	KP1094_LM_CA20.R2.fq.gz
KP1095_HU_CA20	KP1095_HU_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1095_HU_CA20.R1.fq.gz	KP1095_HU_CA20.R2.fq.gz
KP1096_AC_CA20	KP1096_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1096_AC_CA20.R1.fq.gz	KP1096_AC_CA20.R2.fq.gz
KP1097_AC_CA20	KP1097_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1097_AC_CA20.R1.fq.gz	KP1097_AC_CA20.R2.fq.gz
KP1101_LM_CA20	KP1101_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1101_LM_CA20.R1.fq.gz	KP1101_LM_CA20.R2.fq.gz
KP1103_LM_CA20	KP1103_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1103_LM_CA20.R1.fq.gz	KP1103_LM_CA20.R2.fq.gz
KP1104_AC_CA20	KP1104_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1104_AC_CA20.R1.fq.gz	KP1104_AC_CA20.R2.fq.gz
KP1106_AC_CA20	KP1106_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1106_AC_CA20.R1.fq.gz	KP1106_AC_CA20.R2.fq.gz
KP1107_AC_CA20	KP1107_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1107_AC_CA20.R1.fq.gz	KP1107_AC_CA20.R2.fq.gz
KP1109_AC_CA20	KP1109_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1109_AC_CA20.R1.fq.gz	KP1109_AC_CA20.R2.fq.gz
KP1110_LM_CA20	KP1110_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1110_LM_CA20.R1.fq.gz	KP1110_LM_CA20.R2.fq.gz
KP1111_AC_CA20	KP1111_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1111_AC_CA20.R1.fq.gz	KP1111_AC_CA20.R2.fq.gz
KP1112_AC_CA20	KP1112_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1112_AC_CA20.R1.fq.gz	KP1112_AC_CA20.R2.fq.gz
KP1113_AC_CA20	KP1113_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1113_AC_CA20.R1.fq.gz	KP1113_AC_CA20.R2.fq.gz
KP1114_LM_CA20	KP1114_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1114_LM_CA20.R1.fq.gz	KP1114_LM_CA20.R2.fq.gz
KP1115_AC_CA20	KP1115_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1115_AC_CA20.R1.fq.gz	KP1115_AC_CA20.R2.fq.gz
KP1116_AC_CA20	KP1116_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1116_AC_CA20.R1.fq.gz	KP1116_AC_CA20.R2.fq.gz
KP1117_LM_CA20	KP1117_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1117_LM_CA20.R1.fq.gz	KP1117_LM_CA20.R2.fq.gz
KP1118_LM_CA20	KP1118_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1118_LM_CA20.R1.fq.gz	KP1118_LM_CA20.R2.fq.gz
KP1119_LM_CA20	KP1119_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1119_LM_CA20.R1.fq.gz	KP1119_LM_CA20.R2.fq.gz
KP1120_AC_CA20	KP1120_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1120_AC_CA20.R1.fq.gz	KP1120_AC_CA20.R2.fq.gz
KP1121_AC_CA20	KP1121_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1121_AC_CA20.R1.fq.gz	KP1121_AC_CA20.R2.fq.gz
KP1122_LM_CA20	KP1122_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1122_LM_CA20.R1.fq.gz	KP1122_LM_CA20.R2.fq.gz
KP1123_LM_CA20	KP1123_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1123_LM_CA20.R1.fq.gz	KP1123_LM_CA20.R2.fq.gz
KP1124_AC_CA20	KP1124_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1124_AC_CA20.R1.fq.gz	KP1124_AC_CA20.R2.fq.gz
KP1125_AC_CA20	KP1125_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1125_AC_CA20.R1.fq.gz	KP1125_AC_CA20.R2.fq.gz
KP1126_LM_CA20	KP1126_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1126_LM_CA20.R1.fq.gz	KP1126_LM_CA20.R2.fq.gz
KP1128_AC_CA20	KP1128_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1128_AC_CA20.R1.fq.gz	KP1128_AC_CA20.R2.fq.gz
KP1129_AC_CA20	KP1129_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1129_AC_CA20.R1.fq.gz	KP1129_AC_CA20.R2.fq.gz
KP1130_AC_CA20	KP1130_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1130_AC_CA20.R1.fq.gz	KP1130_AC_CA20.R2.fq.gz
KP1132_AC_CA20	KP1132_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1132_AC_CA20.R1.fq.gz	KP1132_AC_CA20.R2.fq.gz
KP1133_LM_CA20	KP1133_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1133_LM_CA20.R1.fq.gz	KP1133_LM_CA20.R2.fq.gz
KP1134_AC_CA20	KP1134_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1134_AC_CA20.R1.fq.gz	KP1134_AC_CA20.R2.fq.gz
KP1135_AC_CA20	KP1135_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1135_AC_CA20.R1.fq.gz	KP1135_AC_CA20.R2.fq.gz
KP1137_AC_CA20	KP1137_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1137_AC_CA20.R1.fq.gz	KP1137_AC_CA20.R2.fq.gz
KP1139_LM_CA20	KP1139_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1139_LM_CA20.R1.fq.gz	KP1139_LM_CA20.R2.fq.gz
KP1140_AC_CA20	KP1140_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1140_AC_CA20.R1.fq.gz	KP1140_AC_CA20.R2.fq.gz
KP1141_AC_CA20	KP1141_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1141_AC_CA20.R1.fq.gz	KP1141_AC_CA20.R2.fq.gz
KP1142_AC_CA20	KP1142_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1142_AC_CA20.R1.fq.gz	KP1142_AC_CA20.R2.fq.gz
KP1143_AC_CA20	KP1143_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1143_AC_CA20.R1.fq.gz	KP1143_AC_CA20.R2.fq.gz
KP1144_LM_CA20	KP1144_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1144_LM_CA20.R1.fq.gz	KP1144_LM_CA20.R2.fq.gz
KP1146_LM_CA20	KP1146_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1146_LM_CA20.R1.fq.gz	KP1146_LM_CA20.R2.fq.gz
KP1147_AC_CA20	KP1147_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1147_AC_CA20.R1.fq.gz	KP1147_AC_CA20.R2.fq.gz
KP1148_AC_CA20	KP1148_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1148_AC_CA20.R1.fq.gz	KP1148_AC_CA20.R2.fq.gz
KP1149_AC_CA20	KP1149_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1149_AC_CA20.R1.fq.gz	KP1149_AC_CA20.R2.fq.gz
KP1150_AC_CA20	KP1150_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1150_AC_CA20.R1.fq.gz	KP1150_AC_CA20.R2.fq.gz
KP1151_AC_CA20	KP1151_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1151_AC_CA20.R1.fq.gz	KP1151_AC_CA20.R2.fq.gz
KP1153_UN_CA20	KP1153_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1153_UN_CA20.R1.fq.gz	KP1153_UN_CA20.R2.fq.gz
KP1154_UN_CA20	KP1154_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1154_UN_CA20.R1.fq.gz	KP1154_UN_CA20.R2.fq.gz
KP1155_UN_CA20	KP1155_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1155_UN_CA20.R1.fq.gz	KP1155_UN_CA20.R2.fq.gz
KP1156_UN_CA20	KP1156_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1156_UN_CA20.R1.fq.gz	KP1156_UN_CA20.R2.fq.gz
KP1157_UN_CA20	KP1157_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1157_UN_CA20.R1.fq.gz	KP1157_UN_CA20.R2.fq.gz
KP1159_UN_CA20	KP1159_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1159_UN_CA20.R1.fq.gz	KP1159_UN_CA20.R2.fq.gz
KP1160_UN_CA20	KP1160_UN_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1160_UN_CA20.R1.fq.gz	KP1160_UN_CA20.R2.fq.gz
KP1162_AC_CA20	KP1162_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1162_AC_CA20.R1.fq.gz	KP1162_AC_CA20.R2.fq.gz
KP1164_LM_CA20	KP1164_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1164_LM_CA20.R1.fq.gz	KP1164_LM_CA20.R2.fq.gz
KP1165_AC_CA20	KP1165_AC_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1165_AC_CA20.R1.fq.gz	KP1165_AC_CA20.R2.fq.gz
KP1166_LM_CA20	KP1166_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1166_LM_CA20.R1.fq.gz	KP1166_LM_CA20.R2.fq.gz
KP1167_LM_CA20	KP1167_LM_CA20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP1167_LM_CA20.R1.fq.gz	KP1167_LM_CA20.R2.fq.gz
KX0075_HU_SB10	KX0075_HU_SB10.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KX0075_HU_SB10.R1.fq.gz	KX0075_HU_SB10.R2.fq.gz
